,ABL1,ADA,AKT1,AKT2,AKT3,ALDOA,ALDOC,ALK,APC,ATM,BCL2,BCL2A1,BCL2L1,BCL2L2,BID,BRAF,BRCA1,BRCA2,BTK,CDH1,CDK2,CDK4,CDK6,CDK9,CDKN2A,CETN2,CHEK1,CHEK2,DHFR,DLAT,DLD,EGFR,ENO1,ERBB2,ERCC1,FBP1,FGFR2,FGFR3,FLT3,G6PC,G6PD,GAPDH,GATA3,GCK,GOT1,GOT2,HDAC1,HDAC2,HDAC6,HK1,HSP90AA1,IGF1,IGF1R,IGFBP3,IGHMBP2,IMPDH1,JAK2,KDR,KIT,LDHA,LDHB,MAP2K1,MAP2K2,MAP3K1,MAPK12,MAPK1,MCL1,MDH1,MDH2,MDM2,ME1,ME2,MET,MLH1,MSH6,MTOR,NF1,PARP1,PARP2,PBRM1,PC,PCK1,PDGFRA,PDHA1,PDHB,PDHX,PFKL,PGAM1,PGD,PGK1,PIK3CA,PIK3R1,POLD4,POLR2A,PPM1D,PRKDC,PTEN,RAD23B,RAD51,RAD9A,RB1,RBX1,RELA,RPIA,RPS6KB1,RRM1,RUNX1,SMAD4,SMARCA4,SMARCB1,SMO,SRC,TKT,TNFRSF10B,TOP1,TP53,TPI1,TSC1,TYMS,UBB,UBC,UNG,USP1,VEGFA,VHL,WEE1
1635,-6.12E-01,-1.46E+00,-5.75E-01,-5.00E-01,-5.06E-01,-4.58E-01,2.22E-01,-5.44E-02,5.25E-01,-3.66E-02,-8.66E-01,-3.51E-01,6.78E-01,4.32E-01,-6.60E-01,-5.81E-01,-3.42E-02,-1.50E-02,-3.68E-01,6.36E-01,4.64E-01,1.42E-01,4.31E-01,3.07E-01,3.16E-01,4.80E-01,1.72E-01,7.09E-02,-7.63E-01,3.70E-01,3.00E-01,5.63E-01,5.70E-01,-1.02E+00,-4.40E-01,-2.36E-01,-1.39E+00,-1.31E+00,3.27E-01,-4.83E-01,-7.47E-01,-1.43E-01,-2.81E-01,7.54E-01,2.31E-01,6.88E-01,4.25E-01,1.28E-01,-7.48E-01,-9.80E-01,7.45E-01,-1.47E+00,-2.83E-01,4.43E-01,3.59E-01,-2.78E-01,-9.10E-01,-2.42E+00,-1.01E+00,5.47E-01,5.40E-01,6.47E-02,-3.83E-01,-7.35E-01,3.09E-01,6.18E-01,4.99E-01,-8.03E-01,-1.26E+00,1.82E-01,-1.27E+00,-8.15E-01,2.48E-01,3.29E-01,-7.54E-01,1.12E-01,-1.72E+00,2.66E-02,5.00E-01,7.17E-01,-7.45E-02,6.86E-02,-5.75E-02,7.55E-01,7.89E-01,-1.75E+00,-1.20E+00,-2.87E-01,-6.48E-01,1.42E+00,3.65E-01,-6.21E-01,3.71E-01,-5.73E-01,1.51E+00,-2.80E+00,4.93E-01,-5.70E-01,-1.65E+00,-4.27E-01,2.28E-01,-5.27E-01,-2.71E-01,5.32E-01,-2.97E-01,-3.98E-01,-2.16E-01,-3.01E-01,-5.29E-01,5.58E-02,-4.09E-01,-1.03E+00,-5.03E-05,9.28E-01,-3.44E-01,5.07E-01,-6.07E-01,-6.48E-03,-8.14E-01,-1.06E-01,-9.95E-01,1.85E-01,1.94E-01,7.73E-01,3.80E-01,6.78E-01
4154,-0.403971374,-1.398973584,-0.437894464,0.112739995,-0.479753256,0.106643505,-0.17229709,0.485434204,-0.020287395,-0.835210919,-0.413363308,-0.322387576,0.520179033,0.083155744,-0.296122491,-0.615778148,-0.182245493,-0.951544166,-0.150492653,0.221668094,0.183349237,0.008823076,0.025158251,0.140567675,-0.09453395,-0.908325732,-0.198128223,0.537843823,0.003706723,0.483374119,0.579259098,0.083430879,-0.19173345,-0.961032987,0.319554895,0.184243739,0.002029693,-0.555418432,0.273524314,-0.354272813,-0.480477393,0.06046116,-0.197827041,1.031737566,-1.037654161,0.837203145,0.57271713,-0.759635389,-0.674250185,-0.39163968,-0.190148324,-0.591811776,0.007942726,-0.200307995,-0.062304869,0.841239154,-0.53196305,-0.728983998,-0.198668018,0.367764026,-0.592453361,0.376318961,1.459011436,0.394692004,-0.72487855,0.182252169,0.808450699,0.940637589,0.019321084,0.080212325,0.310880661,0.750232518,0.394903719,0.704520762,-1.45576334,0.254087836,0.037005857,0.150564715,0.302968025,0.334894121,-0.270662367,0.779539227,-0.20987606,0.105555832,-0.0761825,-2.16458869,-0.338819683,0.25232932,-0.707532763,-0.215936795,-0.105863728,-0.182595819,-0.058627937,-0.531396449,0.346604049,1.802399993,-0.010947104,-0.403504848,-0.456938744,-0.528662264,0.852265656,-0.162236601,0.117113456,0.435178131,0.477137208,-0.514953494,0.564160109,0.277872056,0.481525779,-0.135687441,-0.014240235,-1.405350804,-0.11546725,0.617277205,-0.091746464,0.521970928,0.393113256,0.850608587,0.070974715,-0.171930209,-0.315626591,-0.239374995,-0.086336672,0.60789305,-1.016874075,-0.522775412
26292,-0.429529965,-0.664292812,-0.223984018,-0.386966348,-1.003078938,-1.414143324,0.003696917,1.021600246,0.804048181,0.450035989,-0.0130629,0.349100739,-0.281871498,0.56349206,-1.003976345,-0.003526906,-0.29903993,-0.329113483,-0.37588045,0.213770032,0.248095885,0.390451521,-0.069359623,0.403028667,-1.221216083,-0.48107785,-0.188215092,-0.096494496,-1.77153933,0.264350504,0.081106141,-0.416375011,0.528638542,-0.139912561,-1.854075432,-0.389618099,-0.35716933,0.736816645,0.425866514,-0.113160655,-1.417679906,-0.537439942,-0.487195164,-0.118841171,0.245396182,0.14761366,-0.112294659,-0.294570237,-0.339090019,-1.207893133,0.801416576,-0.695155084,0.049222268,-0.059014171,0.474848419,0.902443171,-0.73304987,-1.182777405,0.314239293,0.678540647,-0.80855757,0.201809093,-0.634281337,-0.146987364,-0.436020732,0.421060622,0.002369918,0.383759618,-0.27893883,-0.699338794,-0.51815623,-0.397309631,0.003267844,0.63880527,-0.699397385,-0.247106478,-0.252549589,-0.654422402,0.338403434,0.447865069,-0.756528854,-0.152242571,0.341746777,-0.702504396,0.466710001,-0.091962166,-0.747382998,-0.031761855,-0.579317629,0.390411437,0.020196097,-0.615219235,0.343160212,-0.448158622,-0.557001531,-0.062575042,0.745467484,-0.512867332,0.564709246,0.904298723,0.473825246,-0.454894572,0.621851206,-0.541121244,0.16110608,-0.165904507,0.466086864,-0.32036832,0.477239788,-0.127642751,0.019375712,-1.259556055,0.163097888,-0.0248788,-0.891713977,0.144165322,-1.388106823,0.16445671,-1.263743401,-0.95870316,-0.311970651,0.456974983,0.11775218,0.571854472,0.47225374,-2.049316883
5770,0.03219132,0.90541941,0.34441307,0.64350301,0.64275682,0.80991977,0.77883333,0.09546366,1.03676796,-0.2846612,-0.0365307,0.02405472,-0.72020733,-0.92645681,0.91591775,0.92922097,-0.12257665,0.35445565,0.64658326,-0.36077353,-0.45930216,-1.77381325,-0.22712296,-0.5294944,-1.14591515,0.77002406,-0.28658876,-0.6854313,0.13500857,-0.17967731,-0.11766458,0.34601906,-1.20726705,-0.13025729,0.32102889,-0.33011025,0.64886421,-0.32993111,-0.8078317,0.21888109,0.10114035,-0.31093833,0.14261624,-0.57021004,-0.16015512,-0.71320772,-0.29060215,-0.1229699,1.13546824,-0.48150826,0.03482101,0.25741488,-0.22271381,-0.15874422,-0.70525324,-1.1163069,0.08604431,1.50057507,-0.13159263,-0.72055107,-0.24650586,0.26380473,0.59318835,-0.18633108,-0.1604194,-0.35285828,-2.67857242,-0.71112061,0.07470581,0.41141966,0.5682525,0.176956,-0.41905609,-0.45249841,0.70509148,0.0434955,0.35518479,-0.51558053,-1.00352609,0.23113559,-0.58839065,-0.77637422,-0.69350499,-0.77410376,-0.73116177,1.35128546,0.7826401,0.14270639,0.32377172,-0.25103146,-0.64824498,-1.42491531,-0.46093491,0.25239009,-0.46669382,-0.98644996,-0.31334126,0.19705364,0.84087121,-0.1533711,-0.57080704,0.98085028,-0.89227074,-0.09413546,-0.42355224,0.07985149,-0.39453802,0.26138425,-0.56713921,-0.55407417,0.51921093,1.15853524,-0.57012552,-0.7185446,0.77815211,-0.12530176,0.40731385,-0.98164481,0.66380584,0.58419317,0.2457622,-0.36185002,0.05712163,-0.5481475,0.51122689,0.50492865
25874,-0.00413871,-0.127587885,-0.873246849,-0.414760739,-0.515848458,-0.292698741,-0.533315003,-0.809753537,0.445494115,0.240917414,0.079310462,-0.50876379,-1.547929883,0.584084749,0.701973617,-0.188574195,-0.133337155,0.031109244,-0.225459188,-0.603915155,0.257278532,-1.023403049,0.312674791,-2.119054317,-0.707339883,0.228669465,-0.031122569,0.316030622,-0.482528776,-0.678013921,-0.320412427,-0.026921464,0.096002907,1.387936115,-0.806304038,0.533846855,0.147896916,0.478193045,0.625063777,-0.034228332,-0.310431719,-0.05653787,-1.450601935,1.236616015,0.050801083,-0.878013492,-0.260151446,0.081849635,0.013617733,-0.133573711,-1.600122452,-0.160022616,-0.9848665,0.054657735,-0.213994831,0.152944967,-0.659537494,0.330035567,-0.503059328,0.556678534,-0.624758959,-0.149695918,-0.414881289,-0.157194093,-1.400050163,-0.529630959,0.936777055,0.552751839,0.312242836,-0.079809234,-0.277509868,-0.382809252,0.032791059,0.500136316,0.081206582,-0.704779327,0.43321535,-0.131219447,0.352351367,-0.089793459,0.489937603,-0.780714571,0.072952926,-0.668689847,-0.599576771,-0.768978477,0.502365589,-0.244906351,0.456472963,0.230518132,-0.126408219,0.723006129,-0.637670398,-1.67651701,-1.950945139,0.400300026,-0.036561504,-0.836757243,0.250732869,-1.149710774,0.511042595,0.416043699,0.261282593,-0.097242311,0.319948554,-0.98468852,-1.030919075,0.209470585,0.23684594,0.940849185,-0.049279429,-0.707287431,1.126603842,-0.220194235,-0.488424003,1.002257586,-0.197460026,0.003472902,-0.380792946,-0.770895898,-0.487041175,0.511550069,0.357238322,-0.79499048,0.291460127,-1.28681457
11319,-0.071745984,-0.969648659,-0.756409764,-0.390933752,0.126601264,-0.776228547,-0.234024897,-0.520113468,-0.17486079,-0.084654659,0.00673514,0.638518989,0.980373919,0.567768872,-0.309567571,-0.789929986,0.416347921,-0.285193086,-0.212154895,0.050209448,-0.010183412,0.688068628,-0.019189851,-0.400490165,-0.380324304,-0.583305478,0.519889772,0.139256671,-0.256238967,0.38447538,0.034411546,-0.387575597,1.004450798,-0.259425163,-0.54688853,-0.42429319,-0.780782223,-0.051755413,0.849241018,-0.367166728,-0.391241431,0.173419729,-0.559694827,1.108691692,-0.141236514,0.61393714,0.131680667,0.351363063,-0.587675929,0.2118911,-0.567589879,-0.432189405,-0.078997329,-0.028871045,0.491290897,0.484610498,0.358189404,-0.865231991,-0.156854197,0.306892633,-0.403459549,-0.077879608,0.277984709,0.65885067,-0.259565175,-0.830893934,0.865491629,0.480052859,-0.681897283,-0.478268832,-0.104467511,0.176910549,0.577500403,0.372989774,-0.024190597,-0.162871733,-0.312464595,-0.065236315,0.430926561,0.019691989,-0.359644324,-0.054609001,0.462647974,0.028421611,0.261690289,-0.563368261,-1.008530021,1.076432347,-0.923921883,0.601322412,0.348286092,0.063652813,0.046870545,-0.407613844,0.620450258,0.436650008,0.192739055,1.541832209,-0.286938161,-0.387601018,0.790601909,-0.989049196,0.068280578,0.006055061,0.415857643,0.327127695,0.165492594,0.259001285,0.999764025,0.44546774,-0.303351492,-0.646249115,1.77853477,-0.237273037,-1.034486294,1.211218715,-0.922050297,1.061899781,-1.11921382,-0.410922885,0.075444832,-0.308750004,-0.002793526,0.417114317,0.090493828,-1.090766311
1153,0.367111236,0.541763425,-0.109455667,-0.516378105,-0.54515785,1.058613777,0.301595628,0.512703836,0.216954291,0.567650437,0.509323061,0.631248057,-0.662517548,-0.569032311,-0.671417117,0.013079278,0.267526805,0.329968482,0.271841556,0.344154179,0.137325943,0.9868415,0.267429262,0.40096876,-0.254996836,-0.862632871,0.119828328,0.444356233,-1.421916485,-0.073210448,0.310243636,0.239663303,0.442421377,0.048248313,-0.014113069,-0.47749114,-0.173139691,-0.198160112,-0.007940688,-0.610417724,-0.801854491,-0.108416721,0.0693992,-0.082063086,1.900002956,0.154302239,0.285256386,-0.267433196,0.482899636,0.21772489,0.672537088,-0.545371115,0.293591917,0.584939897,0.628110886,0.498754621,0.237126738,0.006551266,0.745544314,0.248591244,0.685953319,0.04622535,-1.289491653,-0.491377562,0.335005343,-0.012587167,0.698723018,1.764799595,-0.538877606,-0.043366242,-0.070142388,0.7190727,0.433509737,0.104423627,-0.795332551,0.991903305,-0.806825638,-0.09292683,0.753733099,0.636699319,0.546086252,-0.090743177,0.340124846,-0.127738208,1.02590704,-1.36081183,-1.139080524,-0.073393464,0.466881275,0.061718158,0.222079784,1.66601634,-0.097953446,-0.420445144,0.30866313,0.503200054,0.22475943,0.840683341,-0.107839525,-0.322139502,-0.107782312,0.00866395,0.648131251,-1.435565948,-0.300043851,-0.607606232,0.220358312,-0.840504348,0.593194842,0.713643789,-0.93875885,-0.484771818,-0.335685015,0.889334023,-0.255165845,-0.006505523,-0.996667564,-0.101302877,-1.160710692,-0.545053601,-0.590566695,0.660974979,-1.545790911,0.657277703,0.03751491,0.106357805
11098,-0.362106383,-1.346045256,0.169424042,-0.222145393,-0.844043493,-3.49270153,-2.244081974,-1.693672776,-0.56219852,0.045692112,-0.608112633,0.37674579,-0.358747602,-0.750840664,-0.079678982,0.21497941,0.147559166,-1.101286769,-1.039851069,0.115428433,0.323958486,0.275649101,0.197721601,0.773912251,-0.648733437,-0.739115775,-0.484596997,-0.575372636,-0.165624887,0.658318281,0.475784391,-0.727769554,0.783552527,-2.732447147,-0.396036863,-0.14196223,-1.427233338,0.207828254,0.620889604,0.164375648,0.535599113,0.979481995,-0.287896782,0.342027396,0.877420425,0.065274894,0.439113349,-0.352353215,-3.570239544,-0.176556036,-0.287500888,0.647750795,0.121588252,-0.298693061,0.219460368,0.330676973,-0.046818823,-2.681518078,0.048232406,0.450224012,0.588521719,0.328129172,0.352557093,-1.488560915,-0.530582905,0.046195231,0.033765614,0.921531022,0.049870357,0.663636625,-0.789090157,-0.612059057,-0.221819893,0.295797586,0.170172289,0.457569867,0.429879755,-0.457891375,0.310349286,-1.245378613,-0.09921129,0.663218856,0.299577981,0.160849839,0.787436783,-1.7312572,-0.300793797,-1.675070763,-0.312844068,-0.051534958,0.113128752,-0.993671298,-0.121525668,0.539147913,0.390981257,0.271800011,0.418148041,-3.869987488,-0.385463715,0.455095917,0.001800155,0.41799143,-0.110972643,0.937755764,0.241387814,0.313230932,-1.098613977,-0.924928784,-0.521106482,0.314313501,-0.110744059,-0.76201427,-0.631686866,-0.440007895,0.332535267,-0.939869344,-1.784752011,-0.277917057,-0.692107916,-1.424368978,-0.938980401,-0.921725035,-0.751301467,0.162897453,0.453428656,1.350352407
8974,0.053047761,0.277604252,0.597513437,0.103835568,-0.249629617,0.097754881,0.854119599,1.114924908,0.483625591,0.002434934,0.185690299,-0.168716192,0.595435739,-0.528732777,0.000958562,0.021016063,0.163683966,0.178315565,0.050900046,-0.381316841,0.353160977,0.535102308,-0.165761069,1.001171589,0.137606353,0.230537862,-0.04894495,0.063635357,-0.141479224,-0.270782054,-0.001512842,-0.087045997,0.447254241,-0.216048971,0.183900729,1.293368816,-0.23338145,0.239208609,0.143371388,0.769970298,-0.514734805,0.518378198,-0.155225098,0.188860238,0.495552748,0.258024991,-0.468183428,-0.530471623,-0.389667779,0.221805885,0.392894656,0.584858716,0.197399482,-0.436271042,-0.220991671,0.315186471,0.299018949,0.322969943,0.014376373,-0.124179535,0.091131121,0.320033401,-1.065087318,-0.285827428,1.217351675,1.114372253,-0.337524891,1.328280926,0.781787217,-0.051928692,-0.497261018,-0.363736183,-0.41923368,-0.311389625,-0.162444919,0.135181725,0.616030157,-0.013065428,-0.115575992,-0.05870596,0.256309897,-0.108238533,-0.034792297,0.34034586,0.267568737,0.126552522,0.262992799,-0.719544768,-0.851985693,-0.095865257,0.530075133,0.128943443,-0.231780633,1.46350646,0.724793315,0.971975029,0.462757736,-0.526184142,0.320449531,0.694849789,-0.415985197,0.161880657,-0.158880353,-0.192386568,-0.172558889,1.481323361,0.089382403,-0.819435835,-0.325834602,0.186297745,0.335928977,-0.254438788,-0.199018359,-0.055952787,0.616087437,-0.30194509,1.233975172,0.140772849,-0.637403786,-0.151934966,-0.004678592,-0.847499967,-0.247741893,0.501443923,0.973953128,0.959763587
533,-0.068907842,-0.673382878,-0.381007403,-0.400461137,-0.362615854,-0.213913649,0.011177966,0.34549135,0.08365199,0.013679937,0.041238558,0.542615116,0.916876376,-0.131436422,0.410707921,-0.392686486,-0.005003035,-0.339159817,-0.363901287,0.134195983,-0.005682729,0.167660832,0.264706492,-0.227399141,0.513234198,-0.355091482,0.051597774,-0.032453813,0.327718377,0.141560271,-0.080582753,-0.212922096,0.123736501,-0.151508033,0.639941216,0.329240471,-0.064976275,-0.352904201,0.37305367,-0.454501599,-0.165985391,-0.696499348,-0.927906275,-0.518664479,-1.193150282,0.40518564,-0.060687069,0.179088995,0.829886198,0.1560072,-0.084777787,-0.893924952,0.371568024,-0.709550917,-0.026828572,0.542787433,0.481987238,-0.656687856,-0.453494698,0.10258849,-1.076542139,-0.757043839,-0.515470743,0.35079354,-0.126900256,0.428760022,0.189169198,0.003260046,-0.337328583,-0.670743585,0.36641556,-0.34187758,-0.056120399,0.288336366,-1.107302785,-0.069863603,-1.750631571,-0.571784437,0.283611089,-0.349452049,0.003801011,0.977280736,0.042022299,0.530496776,-0.5482921,0.798764706,-0.628613412,-0.136956543,-0.374389499,0.120483242,-0.223484829,-0.579308212,-0.421534926,-0.579677761,-0.130582601,-0.507275045,0.077545866,1.134591937,-0.5457775,0.028628098,0.094555929,-0.129000679,0.091198921,0.28654477,-0.019382061,-0.68407774,0.198380366,0.310043156,0.293957114,-0.297838092,-0.917355716,-0.075526029,-0.028677415,0.952092409,-1.774858117,1.015487432,-0.28730011,1.144037724,-0.634094238,-0.987985134,-0.506832182,-0.608900011,-1.013929248,0.322760731,-0.620639205,-0.713818669
823,0.051348761,0.674547493,0.1993265,-0.048772618,0.584469676,0.873214364,0.43473348,0.181018323,0.445562661,-0.141452163,0.328337848,-0.290294766,0.231321588,0.124465287,0.636577487,-0.410524875,0.090432383,0.64653933,0.170318261,-0.582044542,-0.438289136,0.511846185,0.100760803,-0.746076465,0.012204561,-0.106853887,0.715479732,0.453486115,1.324766159,-0.471269369,0.598933399,0.151157916,0.452153593,0.286286175,-1.01994133,0.880354762,-0.002668001,0.586038589,0.079794981,0.326509148,0.996753812,-0.015291999,-0.789995909,0.738640904,0.411863536,-0.644243598,0.484760106,0.094375379,-0.347735196,-0.074692287,0.128451854,0.305333525,0.258240521,-0.442536592,-0.775720954,-0.160396487,0.899364233,-0.08599294,0.02316124,0.574481785,0.158679947,0.299478322,0.877391636,-0.397108167,0.236644894,-0.094398797,0.208940744,0.45739162,1.826123238,0.772040784,0.38854444,0.265301317,0.138971835,-0.580645204,-0.417138785,-0.158263281,0.00594005,0.150483832,0.480608732,-0.217115819,0.354947478,-0.328746617,0.048732501,1.379941463,-0.031893387,1.391508222,0.530690253,1.319478273,0.510365129,0.204404622,0.304428577,1.116547346,0.096226789,-0.422270775,0.165931284,2.160774946,1.02576375,-0.207161367,1.802594423,1.33338058,-0.10026814,0.760902345,0.074787326,0.622535348,-0.339948714,0.377650917,-0.27081576,-0.550576806,0.232430354,-0.736604929,1.224866748,-0.043721981,0.49255693,-0.216262192,0.459329695,0.272961706,1.290187001,-0.459111124,0.833232641,1.26014924,0.879815817,0.797850013,0.391828358,-0.01212768,0.788348675,1.088309526
6812,-0.365764797,-1.20814085,-0.154702842,-0.090479277,0.112202875,1.251672745,0.46880272,0.442126423,0.213821739,0.095816113,0.213631883,-0.625687361,0.052683994,0.477406025,-0.185266018,-0.110343352,-0.140817106,-1.13167882,-0.374505371,-0.099310026,0.374079674,0.023676731,0.066838115,4.17815876,0.182237908,-0.972823203,0.14411962,0.010336016,-0.383206427,0.170995951,0.018177381,-0.113239489,0.523997128,-0.23407653,1.066955328,1.130054474,-0.420197576,0.047799483,0.234745711,1.176782012,0.319479942,0.489870191,0.062322766,0.384500444,0.18662636,0.818779528,0.187145188,0.253897697,0.18877238,-0.12885645,-0.381658167,1.215367556,-0.05869168,-0.090190753,0.471814215,0.081945226,1.786383152,0.304638386,1.126470923,0.250852942,0.215624571,-0.153500304,0.204587698,-0.596935511,-0.001100272,-0.016272515,0.383401394,0.333963513,0.117342457,0.119094998,-0.424042642,-0.087099448,0.205523565,0.964477658,0.282521874,0.472710639,-0.252502114,0.22309044,0.041018374,0.295458794,-0.363700598,0.34658438,0.127052218,1.215539575,0.444680423,-0.814247072,-0.303038359,-1.183823347,-0.351128876,0.790452302,0.080775067,-0.483346373,0.096582733,0.007681817,1.381415725,-0.101775005,-0.113750182,1.274765015,0.713592768,0.885799527,-0.211058155,-1.106207848,-0.324682653,0.468055874,-0.099527188,0.297324717,0.089173473,1.095972896,-0.151135251,0.341125578,0.036433771,-0.529150724,1.734424829,-0.186275899,-0.480216742,-0.090575352,-0.085872471,0.33025232,-0.257980257,-0.226616681,-0.217118815,-0.458725005,0.250458062,0.069532104,-0.596588492,-0.074474588
3693,0.057917133,-1.25296545,-0.003719968,0.101766281,-0.355655968,-1.115813971,1.171387196,-0.264698446,-1.31225121,-0.31798923,-0.482198805,0.385759652,-0.843959987,0.20569855,-0.586745024,-0.08720541,-0.544451714,0.059601188,-0.064247042,0.985646605,0.229227409,0.37719503,0.207470566,0.71394521,0.642147541,-0.793699384,-0.399690032,0.293865561,-0.022933826,0.439765126,0.097246759,-0.311987132,0.437745571,-0.64777416,0.357505977,0.569182932,-0.51052928,-1.149043083,0.398657084,0.991255581,0.496824414,0.711909115,0.177533954,0.35816893,-0.570418894,0.221755937,0.31781733,-0.387928873,-2.26396513,0.291888893,-0.368423879,0.072077461,0.463054121,0.075033113,0.140260652,0.334020227,0.032564148,-0.562703907,-0.251697749,0.495333642,-0.473451078,0.126733124,1.203699589,0.413872421,0.101131499,0.360900789,0.579256058,0.679378867,-0.469975829,-0.41243431,0.048150256,1.263157845,-0.099320091,0.429117382,-0.570765316,0.575789988,-0.130643755,-0.145065069,0.182794601,-0.449098498,0.178543299,0.795738935,0.005676003,0.184551805,0.435760319,-1.783957005,-0.767593384,-0.361794353,-0.092268363,0.067551978,-0.112509266,-0.120938376,0.271797478,-0.891015768,0.648201346,-1.597549915,0.140158474,-1.455575943,0.436477602,-0.980066776,0.279758871,-0.235426277,0.775755942,0.397209257,1.046788692,-0.506584644,0.075286284,-0.025974,0.237177223,0.095896862,-0.451792836,-0.787997365,-0.881199539,0.425431699,-0.113497853,-0.639397919,-0.619856179,0.278499037,-0.642292678,-1.153764725,-0.045215659,-0.204275012,0.750629187,0.376981467,0.060228735,0.35069567
4891,-0.041852593,0.364674389,0.921084404,-0.389477819,0.220941484,0.480129421,-0.482061356,-0.079555154,-0.380963683,-0.031762056,-0.456628203,-0.07996016,1.397049189,0.776810467,-0.529078782,-0.358773589,0.276263535,-0.320134163,0.129938543,0.465885788,0.128832057,0.621537805,-0.261723012,-0.199455619,-0.222001821,0.360512555,-0.190232188,-0.202905506,0.241556153,-0.410802424,-0.881652057,-0.357493192,-0.03324005,-0.505671263,-0.538347304,0.318190604,-0.599054933,0.637061238,-0.223215491,0.188954532,0.302962422,0.680519521,-0.312203437,0.694959164,-0.541052759,-0.233342245,-0.226597786,-0.114473373,-0.201972634,0.429597467,0.445173681,0.702085316,0.158853293,-0.143650621,0.314420104,-0.502654791,-0.587526739,0.723380327,0.108642943,-0.405310869,0.277027309,-0.379517674,1.690853357,0.277983785,0.005544961,0.4311952,-0.260904044,-0.282146841,0.109021977,-0.622283578,0.162666977,1.117367268,0.018909805,-0.116707794,0.290236682,-0.101725079,-0.617816448,0.544834971,-0.184855938,0.336990088,0.588513851,0.489432752,-0.139493793,-0.001876101,-0.155814856,1.494621277,0.179029942,0.058242425,0.338459611,0.450324714,0.141281232,0.300693274,0.444299936,-0.112288319,-0.256811678,-0.498424888,-0.59854281,0.331951648,0.80511266,-0.485362768,-0.187832996,-0.201757431,0.495819986,-1.067347765,-0.546509147,-0.778096259,0.151832402,-0.401715934,0.398625016,-0.049538788,0.043164551,-0.19424209,-0.780941129,0.347569615,0.943161726,-0.00063883,-0.398317814,-0.329404533,0.72971499,0.814389229,0.801314771,0.156049967,-0.411561847,-0.366575986,-0.451774597,1.252778411
